Date,price,sma_10,sma_20,sma_50,ema_20,rsi_14,volatility_index,daily_return,sentiment,target_price
2022-05-10,1839.9000244140625,1873.3700073242187,1910.9550048828125,1931.877998046875,1894.7642678087143,24.22019232222962,19.220823322878513,-0.009261726023365169,-0.4100586380917305,1818.199951171875
2022-05-11,1852.5999755859375,1870.0400024414062,1904.9800048828124,1930.0819970703126,1890.7486209303545,29.33272981521631,19.68774014407553,0.006902522421520896,-3.746313074481922e-05,1815.9000244140625
2022-05-12,1823.800048828125,1863.5500122070312,1897.1200073242187,1928.1399975585937,1884.372566444428,27.497906560332567,23.231214391507955,-0.015545680199366085,-0.3023023712342584,1841.199951171875
2022-05-13,1807.4000244140625,1853.360009765625,1888.9450073242188,1925.5999975585937,1877.0418481558218,30.212187328444145,23.282319662254604,-0.008992227204183023,-0.044092998447393006,1841.800048828125
2022-05-16,1813.5,1848.5300048828126,1880.4750061035156,1922.567998046875,1870.990243569553,29.529554172937438,26.168034629121465,0.0033750002785990496,0.13802633028251765,1847.800048828125
2022-05-17,1818.199951171875,1843.4699951171874,1873.6000061035156,1919.0539965820312,1865.9625966745361,33.39868901491725,26.699760330675304,0.0025916466346154188,-0.48006752233242833,1865.0999755859375
2022-05-18,1815.9000244140625,1838.3599975585937,1866.7800048828126,1914.5699975585937,1861.194732649729,32.10422679416246,26.585744341527082,-0.001264947101296654,-0.31326220915876724,1846.199951171875
2022-05-19,1841.199951171875,1835.0799926757813,1861.5950012207031,1911.67599609375,1859.2904677470763,33.63762001745708,23.55015324773653,0.013932444747874362,0.37498947878346955,1847.4000244140625
2022-05-20,1841.800048828125,1831.1400024414063,1857.1350036621093,1908.5499975585938,1857.6247135643189,43.796514780227604,17.49400155757069,0.00032592747782111964,0.45499738607952955,1851.300048828125
2022-05-23,1847.800048828125,1830.210009765625,1854.865008544922,1905.8519995117188,1856.6890312084909,43.44568089756134,16.156694142880756,0.003257682615340096,0.2889230423980098,1842.699951171875
2022-05-24,1865.0999755859375,1832.7300048828124,1853.0500061035157,1903.9619995117187,1857.4900735301526,49.45929740969937,19.46295189381448,0.009362445232526273,0.29769488744655104,1843.300048828125
2022-05-25,1846.199951171875,1832.0900024414063,1851.0650024414062,1902.3159985351563,1856.4148237817453,42.590589894951634,18.831965005825065,-0.010133518128498609,0.041870479250189274,1866.5
2022-05-26,1847.4000244140625,1834.45,1849.0000061035157,1901.1039990234376,1855.5562714610137,40.69383900273247,19.153658516071975,0.0006500234394577475,0.004056863938846189,1845.4000244140625
2022-05-27,1851.300048828125,1838.8400024414063,1846.1000061035156,1899.2880004882813,1855.150916924548,48.203242052750475,17.19581817027796,0.0021110882118231533,0.37298095592129277,1839.199951171875
2022-05-31,1842.699951171875,1841.7599975585938,1845.145001220703,1897.5780004882813,1853.9651106623885,50.916206838976564,14.715015870171632,-0.004645436952099624,-0.27417891142367556,1847.5
2022-06-01,1843.300048828125,1844.2700073242188,1843.8700012207032,1895.872001953125,1852.9493904876967,46.69512369698469,12.170454709243156,0.00032566216538310044,-0.39835963717526923,1851.9000244140625
2022-06-02,1866.5,1849.3300048828125,1843.8450012207031,1894.7880029296875,1854.2399247269639,65.80307931402136,9.227739590678869,0.012586095891780724,0.2944769233685398,1848.800048828125
2022-06-03,1845.4000244140625,1849.7500122070312,1842.4150024414062,1892.96400390625,1853.3980294590685,63.59083931605721,8.906573809386705,-0.011304567686009959,-0.26111517869537604,1871.5
2022-06-06,1839.199951171875,1849.4900024414062,1840.3150024414062,1890.5160034179687,1852.0458315269548,59.18510516883031,9.197640594412468,-0.0033597448575715116,-0.0013197126493109668,1828.0
2022-06-07,1847.5,1849.4599975585938,1839.8350036621093,1888.3900024414063,1851.6128951910543,60.20905887777168,9.20425322040301,0.004512858334319025,-0.03214036915156304,1809.5
2022-06-08,1851.9000244140625,1848.1400024414063,1840.4350036621095,1886.6360034179688,1851.6402408313409,62.36260834133998,7.5010032171508625,0.002381609967016196,-0.28752062246141186,1815.300048828125
2022-06-09,1848.800048828125,1848.4000122070313,1840.2450073242187,1885.3720043945314,1851.3697463548442,53.079446352542696,7.4712876689910885,-0.0016739432718125835,-0.4564933107211091,1845.699951171875
2022-06-10,1871.5,1850.810009765625,1842.6300048828125,1884.1320043945314,1853.2869133686686,60.20615166225088,10.418518944756228,0.012278207795517693,0.413437927718182,1835.5999755859375
2022-06-13,1828.0,1848.4800048828124,1843.6600036621094,1881.7080053710938,1850.878635904986,44.59015781068854,12.660862761132721,-0.023243387656959658,-0.05609296681429077,1834.5999755859375
2022-06-14,1809.5,1845.160009765625,1843.4600036621093,1879.516005859375,1846.9378134378444,34.907741643466494,17.696468877803316,-0.010120350109409149,0.4835684134051079,1834.300048828125
2022-06-15,1815.300048828125,1842.360009765625,1843.315008544922,1877.2380078125,1843.9246929988235,40.970239445683454,20.078299256183335,0.0032053323172838155,-0.4037569150010095,1825.699951171875
2022-06-16,1845.699951171875,1840.2800048828126,1844.8050048828125,1875.6940063476563,1844.0937652057808,49.575618624147474,18.29813222448913,0.01674648902443132,0.4716254075760338,1826.5
2022-06-17,1835.5999755859375,1839.3,1844.5250061035156,1874.0380053710937,1843.284832861034,46.19853172850869,18.255832445975827,-0.005472165494464498,-0.2461966781235032,1820.9000244140625
2022-06-21,1834.5999755859375,1838.8400024414063,1844.1650024414062,1872.05400390625,1842.457703596739,47.96380729218129,18.316486219449544,-0.0005447810052845448,-0.24358310413998685,1817.5
2022-06-22,1834.300048828125,1837.5200073242188,1843.4900024414062,1869.9080053710939,1841.6807840949664,47.7341373015434,18.09737475389894,-0.00016348346331829244,-0.08499044677488754,1813.699951171875
2022-06-23,1825.699951171875,1834.9,1841.520001220703,1867.5360034179687,1840.158800007053,38.913030209748634,17.675844185398592,-0.004688490120111077,-0.17397638123964587,1804.0999755859375
2022-06-24,1826.5,1832.6699951171875,1840.5350036621094,1864.62400390625,1838.8579619111433,44.2272400861725,17.125480151583634,0.0004382148488373261,0.2755665037041485,1798.9000244140625
2022-06-27,1820.9000244140625,1827.6099975585937,1839.2100036621093,1861.4220043945313,1837.1476821495164,44.38996643253014,10.615846708389507,-0.0030659598061524296,0.28046406256405343,1761.800048828125
2022-06-28,1817.5,1826.5599975585938,1837.520001220703,1858.35400390625,1835.276474325753,40.51832829979614,11.082021279505586,-0.0018672219059124862,-0.35297386324439683,1734.9000244140625
2022-06-29,1813.699951171875,1826.9799926757812,1836.070001220703,1854.9700024414062,1833.221567358717,37.88068554574191,10.423659402955662,-0.0020908109095598704,-0.3956045819355277,1737.9000244140625
2022-06-30,1804.0999755859375,1825.8599853515625,1834.1099975585937,1851.9380029296874,1830.4480824279763,36.38023159888329,12.258348664497925,-0.00529303404332937,0.4081759265342948,1740.5999755859375
2022-07-01,1798.9000244140625,1821.1799926757812,1830.729998779297,1848.8700024414063,1827.44350547427,25.238749087178704,12.765386982733467,-0.0028822965701699177,0.47711515253291914,1730.0
2022-07-05,1761.800048828125,1813.8,1826.55,1845.2080029296876,1821.1917476984468,26.390879376727227,21.705080942915316,-0.020623700640629905,0.2266051262027602,1723.300048828125
2022-07-06,1734.9000244140625,1803.8300048828125,1821.3350036621093,1841.2860034179687,1812.9734883380293,24.89906196424802,31.69043666710391,-0.015268488857152263,-0.05525295191066737,1734.199951171875
2022-07-07,1737.9000244140625,1794.1900024414062,1815.8550048828124,1838.1800048828125,1805.823634630985,23.456768417095546,35.78888136037545,0.0017292062699769684,-0.17054259619072853,1704.5
2022-07-08,1740.5999755859375,1785.6800048828125,1810.2900024414062,1834.96400390625,1799.6118575790758,5.503811467996599,37.53873523315471,0.00155357105353926,0.41063570487651446,1702.4000244140625
2022-07-11,1730.0,1776.0300048828126,1804.35,1831.8460034179689,1792.982156857259,5.480608210825551,38.2755734822082,-0.006089840132491808,0.3105052312979406,1709.199951171875
2022-07-12,1723.300048828125,1766.2700073242188,1796.9400024414062,1828.5380053710937,1786.3457656163891,5.229287071636563,38.00545255893436,-0.0038728041455924345,-0.08024293472935651,1710.0
2022-07-13,1734.199951171875,1757.9400024414062,1792.25,1825.0360034179687,1781.3794975740545,12.89838023708262,34.49608086670805,0.006325017138577804,-0.23258276424870505,1699.5
2022-07-14,1704.5,1747.0200073242188,1787.0,1821.8900024414063,1774.0576406622397,11.15380100942916,32.08325177718061,-0.017126024684642305,-0.2692586450383866,1712.699951171875
2022-07-15,1702.4000244140625,1736.8500122070313,1781.354998779297,1818.562001953125,1767.2331057814608,10.553011448868105,27.81396030910814,-0.0012320185309108167,0.10641459781122387,1727.0999755859375
2022-07-18,1709.199951171875,1727.8800048828125,1774.5299987792969,1815.4060009765626,1761.706138675786,14.763302421618732,18.47598753661983,0.0039943178220718245,-0.1570157611970575,1719.0
2022-07-19,1710.0,1722.7,1768.25,1812.1260009765624,1756.7817445161872,15.522695418633973,14.806378980313752,0.00046808381171348223,-0.40450526746941207,1717.699951171875
2022-07-20,1699.5,1719.1599975585937,1761.4950012207032,1808.492001953125,1751.3263402765504,14.883079482528728,15.766148539840854,-0.0061403508771930015,-0.09878077574054323,1719.0999755859375
2022-07-21,1712.699951171875,1716.639990234375,1755.4149963378907,1805.6040014648438,1747.6476365522956,22.502932412393022,14.392058696288688,0.007766961560385477,0.4771540107634049,1750.300048828125
2022-07-22,1727.0999755859375,1715.289990234375,1750.4849975585937,1803.3480004882813,1745.6907164602615,29.532443345763085,12.388559135861575,0.008407791688327837,-0.23727567351658874,1762.9000244140625
2022-07-25,1719.0,1714.189990234375,1745.1099975585937,1800.6760009765626,1743.1487434640462,35.382462857686036,11.385016285163568,-0.004689928608903826,-0.04406671951589236,1769.0
2022-07-26,1717.699951171875,1713.62998046875,1739.9499938964843,1798.5539990234374,1740.72504896003,42.880745681801876,11.018963003972589,-0.0007562820407940318,0.26605222008260043,1771.0999755859375
2022-07-27,1719.0999755859375,1712.1199829101563,1735.0299926757812,1796.787998046875,1738.6655181624976,42.11405409612446,8.671499528989399,0.0008150576083485461,-0.4736835642895958,1758.0
2022-07-28,1750.300048828125,1716.6999877929688,1731.8599975585937,1795.5239990234375,1739.7735687020813,53.283711735210424,14.401554636044022,0.01814907433266244,0.14104156720934935,1788.5
2022-07-29,1762.9000244140625,1722.7499877929688,1729.8,1794.4180004882812,1741.9760882936987,60.98866465363222,19.52369618513959,0.007198751776515966,0.3563643546679307,1772.9000244140625
2022-08-01,1769.0,1728.7299926757812,1728.304998779297,1793.48,1744.5497941704891,65.32528372574352,23.63713642954277,0.00346019371572992,0.21502951575571394,1786.800048828125
2022-08-02,1771.0999755859375,1734.839990234375,1728.7699951171876,1792.0780004882813,1747.0783828767223,63.15040758280644,26.0331201267645,0.0011870975612988666,-0.029157423645125746,1794.0
2022-08-03,1758.0,1740.689990234375,1729.9249938964845,1790.4019995117187,1748.118536888463,71.62490748507426,23.67548247634343,-0.0073965195452072585,-0.00845989412196646,1795.5999755859375
2022-08-04,1788.5,1748.2699951171876,1732.4549926757813,1789.2159985351564,1751.964390518133,78.30374405198062,25.760750164246897,0.017349260523321863,-0.4753758802479372,1789.699951171875
2022-08-05,1772.9000244140625,1752.85,1734.0699951171875,1787.3719995117187,1753.9582604129835,69.79492342346101,25.64988717793695,-0.00872237941623566,0.08165514322462997,1798.5999755859375
2022-08-08,1786.800048828125,1759.6300048828125,1736.9099975585937,1786.1840014648437,1757.0860497858541,72.06897954831177,24.649428804493574,0.007840275380816442,0.18702882196183812,1781.4000244140625
2022-08-09,1794.0,1767.260009765625,1740.4449951171875,1785.1160009765624,1760.6016640919634,77.6801485153471,21.88187092987595,0.00402952259632916,-0.0414533610516451,1773.199951171875
2022-08-10,1795.5999755859375,1774.910009765625,1743.5149963378906,1784.0019995117189,1763.934836615199,76.0528086534131,15.662716697208687,0.000891848152696495,0.05112172056576603,1760.300048828125
2022-08-11,1789.699951171875,1778.85,1747.7749938964844,1782.9419995117187,1766.388657049168,70.78352780018075,13.604505822289191,-0.0032858233984645047,0.1587329398076458,1755.300048828125
2022-08-12,1798.5999755859375,1782.4199951171875,1752.5849914550781,1782.047998046875,1769.4564016717175,76.28796656209258,13.637995824997382,0.004972914263217554,-0.4247336159993659,1747.5999755859375
2022-08-15,1781.4000244140625,1783.6599975585937,1756.1949951171875,1780.3459985351562,1770.593889551941,69.03768712774193,12.821520025361485,-0.009562966421297614,-0.19403360416415527,1734.0
2022-08-16,1773.199951171875,1783.8699951171875,1759.3549926757812,1778.9019970703125,1770.8420858966965,65.53704284100637,12.608373807202032,-0.004603162192548305,0.24597965785385,1746.800048828125
2022-08-17,1760.300048828125,1784.1,1762.3949951171876,1777.3239990234374,1769.8380823663565,53.20924664188694,12.094519001064723,-0.007274928208307663,-0.2065021293763346,1747.800048828125
2022-08-18,1755.300048828125,1780.7800048828126,1764.525,1775.48,1768.4535077436678,47.43590271594403,14.96792875348674,-0.002840424848779999,-0.37622058889902144,1757.699951171875
2022-08-19,1747.5999755859375,1778.25,1765.55,1773.3939990234376,1766.467457061979,42.857131215871426,18.230502599911024,-0.004386756126012914,0.017331974204603307,1736.0999755859375
2022-08-22,1734.0,1772.9699951171874,1766.3,1771.097998046875,1763.3753182941716,38.49969236450983,22.601218440163645,-0.007782087305979513,-0.0955304335075754,1736.5999755859375
2022-08-23,1746.800048828125,1768.25,1767.7550048828125,1768.6039990234376,1761.7967212021672,46.521754294448755,22.649888690329167,0.007381804399149372,0.1419202281016838,1723.199951171875
2022-08-24,1747.800048828125,1763.4700073242188,1769.190008544922,1767.0,1760.4637047855917,34.524733394724336,21.23637643744126,0.0005724753675562244,-0.26971853738056173,1712.800048828125
2022-08-25,1757.699951171875,1760.2700073242188,1769.5600036621095,1765.9639990234375,1760.2004901557139,43.95863191897942,19.1535803194556,0.0056642076136728114,0.17724602301941073,1696.5999755859375
2022-08-26,1736.0999755859375,1754.0200073242188,1768.2200012207031,1764.3799975585937,1757.9052030538303,31.011191160455397,15.004131722702915,-0.012288772933933712,-0.48009263173815586,1709.800048828125
2022-08-29,1736.5999755859375,1749.5400024414062,1766.6,1762.197998046875,1755.8761337711737,27.36590789847365,12.379209502641176,0.00028800184726174294,0.3352939920931932,1700.4000244140625
2022-08-30,1723.199951171875,1744.5400024414062,1764.2049987792968,1759.9499975585939,1752.7641163807643,23.881660473608235,11.847215229026405,-0.007716241277465952,-0.27339064922547995,1715.300048828125
2022-08-31,1712.800048828125,1739.7900024414062,1761.945001220703,1757.5139990234375,1748.9580147090844,23.13068446455351,14.12888755315702,-0.006035226693615781,0.18433223922634523,1708.0
2022-09-01,1696.5999755859375,1733.9199951171875,1757.35,1754.7599975585938,1743.9715347925944,16.09040351406894,18.489865669850907,-0.009458239596192963,-0.21046636472173919,1716.199951171875
2022-09-02,1709.800048828125,1730.1400024414063,1754.195001220703,1752.4419995117187,1740.717107557883,25.546460503506594,19.231405707778652,0.0077803096971216235,-0.2323935391275097,1728.0999755859375
2022-09-06,1700.4000244140625,1726.7800048828126,1749.875,1749.92,1736.8773853537098,25.3387741194354,21.305433749924436,-0.0054977331533621054,-0.048028904443740306,1705.0
2022-09-07,1715.300048828125,1723.6300048828125,1745.9400024414062,1747.8080004882813,1734.8224009227017,34.95990286603934,20.32255396487479,0.008762658315767169,0.02953692228425897,1696.5
2022-09-08,1708.0,1719.65,1741.5600036621095,1745.6180004882813,1732.2678865491112,34.43054535401963,18.911364709388987,-0.004255843654357938,0.04676291272738198,1665.4000244140625
2022-09-09,1716.199951171875,1715.5,1737.8850036621093,1743.6680004882812,1730.7376069893744,39.6981563701229,13.377578626934284,0.004800908180254693,-0.38791344219729373,1671.699951171875
2022-09-12,1728.0999755859375,1714.7,1734.3600036621094,1742.1480004882812,1730.486403998571,48.04246133159449,12.195795632117193,0.006933938208037338,-0.023311389879716482,1666.199951171875
2022-09-13,1705.0,1711.5400024414062,1730.5400024414062,1740.27,1728.0591274272783,37.018618376358695,9.736883505149143,-0.013367268047154046,-0.31224349274689944,1659.699951171875
2022-09-14,1696.5,1708.8700073242187,1726.7050048828125,1738.9639990234375,1725.0534962437282,34.77743358215875,9.84446055921815,-0.004985337243401777,0.1331786187296955,1664.5999755859375
2022-09-15,1665.4000244140625,1704.1300048828125,1721.9600036621093,1737.5739990234374,1719.3722132123316,25.672142561596573,16.738971791931426,-0.01833184532032861,0.3377744498297047,1670.800048828125
2022-09-16,1671.699951171875,1701.6400024414063,1717.7799987792969,1736.2499975585938,1714.8319977799072,31.536692832919783,19.592358234668353,0.0037828309507974556,0.45486675068591276,1645.300048828125
2022-09-19,1666.199951171875,1697.2799926757812,1713.7099975585938,1734.7619970703124,1710.200374293428,30.37903711440518,22.246244467451415,-0.003290064102798196,-0.251798142348996,1623.300048828125
2022-09-20,1659.699951171875,1693.2099853515624,1709.9949951171875,1733.35599609375,1705.3908101866134,31.59420289855072,25.146092829583246,-0.0039010924201674513,0.3097510142751474,1626.699951171875
2022-09-21,1664.5999755859375,1688.1399780273437,1705.884991455078,1732.1819946289063,1701.505968796073,35.56885089524255,25.307982651638323,0.002952355581262056,-0.4558462876247592,1660.4000244140625
2022-09-22,1670.800048828125,1684.4199829101562,1702.0349914550782,1730.9139965820314,1698.5815954657921,41.78346920448317,24.7931776194387,0.0037246625814739698,0.4078432552420068,1658.5
2022-09-23,1645.300048828125,1677.3299926757813,1696.4149963378907,1729.7299975585938,1693.507162452681,30.950980095262395,24.832859397833026,-0.01526214942229942,-0.33374920634423044,1662.4000244140625
2022-09-26,1623.300048828125,1666.85,1690.775,1728.147998046875,1686.820770678914,28.80704638872578,23.07807847646367,-0.013371421228407288,-0.014519875160053708,1692.9000244140625
2022-09-27,1626.699951171875,1659.0199951171876,1685.2799987792969,1726.497998046875,1681.0949783449103,24.002303863556264,21.951698268255534,0.002094438638256868,0.18050349269686883,1721.0999755859375
2022-09-28,1660.4000244140625,1655.4099975585937,1682.1400024414063,1725.5059985351563,1679.1240303514962,37.906505767018054,17.65007523704138,0.020716834237260562,-0.24772791380769865,1711.4000244140625
2022-09-29,1658.5,1654.7199951171874,1679.425,1724.6859985351562,1677.159836984687,34.85565586040026,17.34843203828347,-0.0011443172645898558,-0.4456685759286122,1711.699951171875
2022-09-30,1662.4000244140625,1653.7900024414062,1677.7150024414063,1723.68,1675.7541405493894,32.00001337756849,16.56880578508291,0.0023515371806226426,0.03625058245483659,1700.5
2022-10-03,1692.9000244140625,1656.460009765625,1676.8700012207032,1722.9960009765625,1677.3870818698344,46.81411952861195,20.480412122559787,0.018346967969246952,0.42139490294204274,1667.300048828125
2022-10-04,1721.0999755859375,1662.6000122070313,1677.9049987792969,1723.0380004882813,1681.5502146047015,55.86831547025905,28.993978661323034,0.016657777048373124,-0.32448661258615563,1678.699951171875
2022-10-05,1711.4000244140625,1667.2800170898438,1677.7099975585938,1722.912001953125,1684.3930536341645,62.221044615997315,32.87057797615278,-0.0056359022192029595,0.3242651929304977,1670.300048828125
2022-10-06,1711.699951171875,1671.3700073242187,1677.8949951171876,1722.7640014648437,1686.9937105425179,60.976951350076575,35.773568435706466,0.00017525228090087275,-0.3104741091046207,1670.0
2022-10-07,1700.5,1676.8900024414063,1677.1099975585937,1721.7680004882814,1688.2800238241828,59.12721305340952,35.5620647819221,-0.006543174324569634,0.3077606897552335,1641.699951171875
2022-10-10,1667.300048828125,1681.2900024414062,1674.070001220703,1719.8560009765624,1686.2819309674155,51.77076021528986,30.56582722586647,-0.019523640794986807,0.07893962845721314,1657.0
2022-10-11,1678.699951171875,1686.4900024414062,1672.7549987792968,1718.05,1685.5598376535545,53.188600794258555,23.955196174855256,0.006837343015591246,-0.04318695085283375,1649.0
2022-10-12,1670.300048828125,1687.4800048828124,1671.445001220703,1716.0340014648436,1684.106524432085,49.88804277116008,22.940234935770647,-0.005003814015653085,-0.1577602225811301,1627.5
2022-10-13,1670.0,1688.6300048828125,1671.675,1714.2740014648436,1682.7630459147435,56.23422510771293,21.573580287704868,-0.00017963768146656012,-0.27266330320663745,1630.800048828125
2022-10-14,1641.699951171875,1686.5599975585938,1670.175,1711.3380004882813,1678.8522749868512,54.50096211155717,25.078417149608075,-0.016946137022829322,-0.10666523398940475,1651.0
2022-10-17,1657.0,1682.9699951171874,1669.7150024414063,1709.02,1676.7711059404844,57.00417849935212,26.5937741260597,0.00931963774330602,-0.0045690476470755526,1648.699951171875
2022-10-18,1649.0,1675.7599975585938,1669.1800048828125,1706.2639990234375,1674.1262387080574,47.00943324326418,24.822221026456788,-0.004828002414001165,-0.00028376774576743813,1652.800048828125
2022-10-19,1627.5,1667.3699951171875,1667.3250061035155,1702.9339990234375,1669.6856445453852,42.62606013161776,25.604206144489716,-0.013038204972710687,0.42531590925613383,1664.0
2022-10-20,1630.800048828125,1659.2800048828126,1665.3250061035155,1699.6380004882812,1665.9822544770748,42.461828226582824,22.651747292078344,0.0020276797715053085,-0.43201405444713115,1660.699951171875
2022-10-21,1651.0,1654.3300048828125,1665.6100036621094,1696.8640014648438,1664.5553730983056,39.48818586566854,17.455850282788795,0.012386528432097199,-0.1387020695567519,1639.5999755859375
2022-10-24,1648.699951171875,1652.4699951171874,1666.8799987792968,1693.8660009765624,1663.045332914836,29.123380577560866,16.902463605505087,-0.001393124668761403,-0.2311932589309067,1635.9000244140625
2022-10-25,1652.800048828125,1649.8800048828125,1668.1850036621095,1691.2940014648439,1662.0695915732445,32.53873624435025,14.205856891119147,0.0024868670938793525,0.10936756401087522,1645.0
2022-10-26,1664.0,1649.25,1668.3650024414062,1689.1100024414063,1662.2534399948404,36.65361941649419,13.31116630650903,0.006776349734389342,-0.2727004298470215,1645.699951171875
2022-10-27,1660.699951171875,1648.3199951171875,1668.475,1687.1180004882813,1662.1054886783675,38.34893517267798,11.956282063202321,-0.0019832024207482313,0.34663725173128246,1627.300048828125
2022-10-28,1639.5999755859375,1648.1099975585937,1667.3349975585938,1684.8039990234374,1659.9621064790883,41.27282279198598,12.10301567569491,-0.012705471311086791,-0.4081848949279764,1672.5
2022-10-31,1635.9000244140625,1646.0,1664.4849975585937,1682.57,1657.6704796157526,35.82785027886172,12.219644020203177,-0.0022566182160088655,0.017312193453871028,1676.5
2022-11-01,1645.0,1645.6,1660.679998779297,1680.79,1656.4637672713952,41.66116801102091,12.175920224517835,0.005562672198869079,0.0695963172120756,1712.0999755859375
2022-11-02,1645.699951171875,1647.4199951171875,1657.3949951171876,1678.767998046875,1655.4386419285838,42.01182339703564,10.400606113722505,0.0004255022321428825,-0.10132568465398983,1710.0999755859375
2022-11-03,1627.300048828125,1647.0699951171875,1653.175,1676.357998046875,1652.7587759190162,44.936741459796615,11.060028590573191,-0.011180593601310962,0.08735468915178257,1750.300048828125
2022-11-04,1672.5,1649.2199951171874,1651.775,1674.6539990234376,1654.6388924981575,54.503199649322404,13.686706047108146,0.027776039953065323,0.1588191257352901,1766.0
2022-11-07,1676.5,1652.0,1652.2349975585937,1673.4619995117187,1656.7209027364283,58.17966209513795,16.167791201425484,0.0023916292974588416,0.07944116213733432,1773.5999755859375
2022-11-08,1712.0999755859375,1657.9299926757812,1653.9049987792969,1672.9719995117186,1661.9951001506672,73.2162609600417,24.97175316888733,0.02123470061791677,-0.43277889889254906,1773.800048828125
2022-11-09,1710.0999755859375,1662.539990234375,1655.8949951171876,1672.71,1666.5765168587882,71.91819322222155,29.971537349769896,-0.001168156082307914,0.4630643985707169,1773.0
2022-11-10,1750.300048828125,1671.5,1659.9099975585937,1673.46,1674.5501865701538,74.7138121197833,40.79795998522407,0.023507440393017776,0.1659418395178074,1760.800048828125
2022-11-11,1766.0,1684.1400024414063,1666.125,1674.8480004882813,1683.2596926110914,77.36821179076115,48.64292077738859,0.008969862728614109,0.4426237529310313,1751.9000244140625
2022-11-14,1773.5999755859375,1697.9099975585937,1671.9549987792968,1676.1239990234376,1691.8635290848863,77.73188769290697,52.783696278580855,0.004303496934279449,0.38769596983817756,1737.4000244140625
2022-11-15,1773.800048828125,1710.7900024414062,1678.195001220703,1677.5919995117188,1699.667007155671,76.54742565981782,54.135585049324426,0.0001128062950730424,-0.08624944540861557,1738.300048828125
2022-11-16,1773.0,1723.5200073242188,1685.4700012207031,1678.7459985351563,1706.6511017122737,77.48413024669819,52.056372111287025,-0.0004510366479320016,-0.11460002891798415,1744.9000244140625
2022-11-17,1760.800048828125,1736.8700073242187,1691.9700012207031,1679.8019995117188,1711.8081442947357,81.0133596549042,40.466843736627396,-0.006880965127961103,0.3625449773031366,1753.300048828125
2022-11-18,1751.9000244140625,1744.810009765625,1697.0150024414063,1680.5160009765625,1715.6264185918144,78.91328133272157,33.64860268049276,-0.005054534397580079,-0.274552788733996,1740.0999755859375
2022-11-21,1737.4000244140625,1750.9000122070313,1701.4500061035155,1680.702001953125,1717.7000953367904,72.427203681548,24.055087963796865,-0.00827672800840884,0.15561974390737887,1748.4000244140625
2022-11-22,1738.300048828125,1753.52001953125,1705.7250061035156,1681.3680029296875,1719.6619956692984,72.45395722210054,20.52775130856308,0.0005180294701365717,0.1984778322782209,1746.0
2022-11-23,1744.9000244140625,1757.0000244140624,1709.7700073242188,1682.3360034179686,1722.065617454514,80.2469035022998,14.377439595264393,0.0037967988267542108,-0.4622848915435428,1801.0999755859375
2022-11-25,1753.300048828125,1757.3000244140626,1714.4000122070313,1684.09400390625,1725.0403252043818,75.63451737332115,14.252863534211304,0.004814043381587529,-0.14853242994231908,1795.9000244140625
2022-11-28,1740.0999755859375,1754.7100219726562,1719.4250122070312,1685.4620043945313,1726.474577621673,69.06472134991478,14.837520189456658,-0.007528701804925042,-0.36383209773035086,1767.4000244140625
2022-11-29,1748.4000244140625,1752.1900268554687,1725.0500122070312,1687.106005859375,1728.5627154114245,63.010747419026835,13.336874596912537,0.00476986894119702,-0.2810497334998717,1769.300048828125
2022-11-30,1746.0,1749.4100219726563,1730.1000122070313,1688.8320068359376,1730.223409181765,62.83057737663636,11.029702964934405,-0.0013726975409227293,-0.45107693800444637,1785.5
2022-12-01,1801.0999755859375,1752.22001953125,1737.8700134277344,1691.5620068359376,1736.9735583631145,66.40822696221107,18.65265100572285,0.03155783252344646,-0.186779191519306,1788.699951171875
2022-12-02,1795.9000244140625,1755.7300170898438,1746.3000122070312,1694.0640063476562,1742.5856027489192,60.360356549787795,23.195827213544476,-0.002887097463972421,-0.1815268014480218,1798.0999755859375
2022-12-05,1767.4000244140625,1757.2800170898438,1751.0450134277344,1696.506005859375,1744.9488810027424,48.12350367983921,23.428171143438572,-0.015869480267588165,0.4264643207121317,1780.5
2022-12-06,1769.300048828125,1760.47001953125,1755.6850158691407,1699.426005859375,1747.2680398432549,48.65188854090632,22.576828648896093,0.001075039259825994,-0.10711697206159043,1813.9000244140625
2022-12-07,1785.5,1765.1900146484375,1759.3550170898438,1702.6020068359376,1750.909178905802,53.428413782759094,22.359754294019343,0.009156135604362126,-0.00934395594141002,1807.5
2022-12-08,1788.699951171875,1769.5700073242188,1763.2850158691406,1705.1680053710938,1754.5083000739994,58.04959448436754,22.233152328164156,0.0017921877187763169,0.11403334773478702,1777.199951171875
2022-12-09,1798.0999755859375,1774.05,1765.6750122070312,1707.9600048828124,1758.6598882179935,63.29112145922445,23.08766327097547,0.005255227075901647,-0.4198899930391693,1790.0
2022-12-12,1780.5,1778.0900024414063,1766.4000122070313,1710.3220043945312,1760.7398988638988,62.18201516045447,19.785359073046067,-0.009788096226519438,0.0425670834762768,1787.699951171875
2022-12-13,1813.9000244140625,1784.6400024414063,1768.4150146484376,1712.7420043945312,1765.8027679639144,68.05156799706192,19.70612364289638,0.018758789336738246,-0.4593832651465397,1815.9000244140625
2022-12-14,1807.5,1790.7900024414062,1770.1000122070313,1714.4700048828124,1769.773932919732,64.96174800891836,15.442677088614387,-0.0035283225800329943,0.3648652677301025,1815.9000244140625
